epoch,accuracy,loss,precision,recall,val_accuracy,val_loss,val_precision,val_recall
0,0.6580418944358826,0.6348975300788879,0.6580418944358826,0.6580334305763245,0.6734047532081604,0.8613048195838928,0.6734047532081604,0.6734267473220825
1,0.7688161134719849,0.49091118574142456,0.7688161134719849,0.7688307762145996,0.8010241985321045,0.48004597425460815,0.8010241985321045,0.8010236620903015
2,0.8482581973075867,0.3428618013858795,0.8482581973075867,0.8482354283332825,0.6007007360458374,1.7513134479522705,0.6007007360458374,0.6006627082824707
3,0.8919210433959961,0.25378039479255676,0.8919210433959961,0.89195317029953,0.9130112528800964,0.23422876000404358,0.9130112528800964,0.9130333662033081
4,0.9170541167259216,0.2001362442970276,0.9170541167259216,0.9170743823051453,0.7760258913040161,0.44900646805763245,0.7760258913040161,0.7760748863220215
