epoch,accuracy,loss,precision,recall,val_accuracy,val_loss,val_precision,val_recall
0,0.655346691608429,0.6223886609077454,0.655346691608429,0.6554526090621948,0.5037396550178528,0.6985825896263123,0.5037396550178528,0.5037661790847778
1,0.7624822854995728,0.4911239445209503,0.7624822854995728,0.7625753879547119,0.5037396550178528,0.7140441536903381,0.5037396550178528,0.5037661790847778
2,0.812950611114502,0.405320405960083,0.812950611114502,0.8129444718360901,0.5037396550178528,0.6974756121635437,0.5037396550178528,0.5037661790847778
3,0.853177011013031,0.33336377143859863,0.853177011013031,0.8532084822654724,0.5037396550178528,0.7565730214118958,0.5037396550178528,0.5037661790847778
4,0.8768950700759888,0.28215593099594116,0.8768950700759888,0.8769342303276062,0.5037396550178528,0.7625160813331604,0.5037396550178528,0.5037661790847778
